Código,COUNTER,CO_FRAC_RA
20141801.0,147.0,141_80_1.
20141801.0,223.0,141_80_1.
20141801.0,251.0,141_80_1.
20141801.0,314.0,141_80_1.
20141801.0,322.0,141_80_1.
20141802.0,14.0,141_80_2.
20141802.0,31.0,141_80_2.
20141802.0,58.0,141_80_2.
20141802.0,182.0,141_80_2.
20141802.0,190.0,141_80_2.
20141802.0,227.0,141_80_2.
20141802.0,235.0,141_80_2.
20141802.0,268.0,141_80_2.
20141802.0,273.0,141_80_2.
20141803.0,40.0,141_80_3.
20141803.0,61.0,141_80_3.
20141803.0,90.0,141_80_3.
20141803.0,91.0,141_80_3.
20141803.0,113.0,141_80_3.
20141803.0,117.0,141_80_3.
20141803.0,140.0,141_80_3.
20141803.0,173.0,141_80_3.
20141803.0,279.0,141_80_3.
20141803.0,282.0,141_80_3.
20141803.0,284.0,141_80_3.
20141803.0,307.0,141_80_3.
20141803.0,384.0,141_80_3.
20141803.0,389.0,141_80_3.
20141803.0,396.0,141_80_3.
20141803.0,411.0,141_80_3.
20141803.0,418.0,141_80_3.
20141803.0,467.0,141_80_3.
20141803.0,475.0,141_80_3.
20141804.0,51.0,141_80_4.
20141804.0,56.0,141_80_4.
20141804.0,63.0,141_80_4.
20141804.0,115.0,141_80_4.
20141804.0,144.0,141_80_4.
20141804.0,154.0,141_80_4.
20141804.0,164.0,141_80_4.
20141804.0,206.0,141_80_4.
20141804.0,293.0,141_80_4.
20141804.0,300.0,141_80_4.
20141804.0,313.0,141_80_4.
20141804.0,323.0,141_80_4.
20141804.0,337.0,141_80_4.
20141804.0,338.0,141_80_4.
20141804.0,339.0,141_80_4.
20141804.0,340.0,141_80_4.
20141804.0,385.0,141_80_4.
20141805.0,27.0,141_80_5.
20141805.0,88.0,141_80_5.
20141805.0,100.0,141_80_5.
20141805.0,105.0,141_80_5.
20141805.0,111.0,141_80_5.
20141805.0,121.0,141_80_5.
20141805.0,204.0,141_80_5.
20141805.0,210.0,141_80_5.
20141805.0,217.0,141_80_5.
20141805.0,225.0,141_80_5.
20141805.0,235.0,141_80_5.
20141805.0,268.0,141_80_5.
20141805.0,311.0,141_80_5.
20141805.0,317.0,141_80_5.
20141805.0,327.0,141_80_5.
20141805.0,330.0,141_80_5.
20141806.0,28.0,141_80_6.
20141806.0,55.0,141_80_6.
20141806.0,125.0,141_80_6.
20141806.0,193.0,141_80_6.
20141806.0,237.0,141_80_6.
20141806.0,262.0,141_80_6.
20141806.0,265.0,141_80_6.
20141806.0,280.0,141_80_6.
20141806.0,296.0,141_80_6.
20141806.0,297.0,141_80_6.
20141807.0,27.0,141_80_7.
20141807.0,50.0,141_80_7.
20141807.0,52.0,141_80_7.
20141807.0,104.0,141_80_7.
20141807.0,141.0,141_80_7.
20141807.0,172.0,141_80_7.
20141807.0,226.0,141_80_7.
20141808.0,90.0,141_80_8.
20141808.0,134.0,141_80_8.
20141808.0,155.0,141_80_8.
20141808.0,302.0,141_80_8.
20141808.0,317.0,141_80_8.
20141808.0,324.0,141_80_8.
20141901.0,42.0,141_90_1.
20141902.0,188.0,141_90_2.
20141902.0,213.0,141_90_2.
20141902.0,344.0,141_90_2.
20141902.0,362.0,141_90_2.
20141902.0,488.0,141_90_2.
20141903.0,533.0,141_90_3.
20141904.0,137.0,141_90_4.
20141904.0,244.0,141_90_4.
20141904.0,291.0,141_90_4.
20141904.0,309.0,141_90_4.
20141904.0,403.0,141_90_4.
20141904.0,443.0,141_90_4.
20141904.0,468.0,141_90_4.
20141905.0,64.0,141_90_5.
20141905.0,71.0,141_90_5.
20141905.0,79.0,141_90_5.
20141905.0,81.0,141_90_5.
20141905.0,183.0,141_90_5.
20141905.0,187.0,141_90_5.
20141905.0,191.0,141_90_5.
20141905.0,241.0,141_90_5.
20141905.0,249.0,141_90_5.
20141905.0,274.0,141_90_5.
20141905.0,275.0,141_90_5.
20141905.0,292.0,141_90_5.
20141905.0,313.0,141_90_5.
20141905.0,322.0,141_90_5.
20141905.0,346.0,141_90_5.
20141905.0,352.0,141_90_5.
20141905.0,366.0,141_90_5.
20141905.0,369.0,141_90_5.
20141905.0,370.0,141_90_5.
20141905.0,384.0,141_90_5.
20141905.0,387.0,141_90_5.
20141905.0,390.0,141_90_5.
20141905.0,393.0,141_90_5.
20141905.0,413.0,141_90_5.
20141905.0,417.0,141_90_5.
20141905.0,418.0,141_90_5.
20141905.0,422.0,141_90_5.
20141905.0,426.0,141_90_5.
20141905.0,427.0,141_90_5.
20141905.0,592.0,141_90_5.
20141905.0,615.0,141_90_5.
20141905.0,651.0,141_90_5.
20142001.0,36.0,142__1.
20142001.0,65.0,142__1.
20142001.0,207.0,142__1.
20142001.0,476.0,142__1.
20142002.0,3.0,142__2.
20142002.0,42.0,142__2.
20142002.0,388.0,142__2.
20142002.0,431.0,142__2.
20142002.0,506.0,142__2.
20142002.0,650.0,142__2.
20142002.0,658.0,142__2.
20142003.0,1.0,142__3.
20142003.0,43.0,142__3.
20142003.0,45.0,142__3.
20142003.0,73.0,142__3.
20142003.0,183.0,142__3.
20142003.0,234.0,142__3.
20142003.0,254.0,142__3.
20142003.0,403.0,142__3.
20142004.0,47.0,142__4.
20142004.0,49.0,142__4.
20142004.0,71.0,142__4.
20142004.0,273.0,142__4.
20142004.0,303.0,142__4.
20142004.0,316.0,142__4.
20142005.0,87.0,142__5.
20142005.0,205.0,142__5.
20142005.0,310.0,142__5.
20142006.0,224.0,142__6.
20142007.0,27.0,142__7.
20142007.0,28.0,142__7.
20142101.0,15.0,142_10_1.
20142101.0,222.0,142_10_1.
20142102.0,66.0,142_10_2.
20142102.0,114.0,142_10_2.
20142105.0,98.0,142_10_5.
20142105.0,111.0,142_10_5.
20142106.0,113.0,142_10_6.
20142107.0,55.0,142_10_7.
20142107.0,277.0,142_10_7.
20142108.0,39.0,142_10_8.
20142108.0,120.0,142_10_8.
20142109.0,2.0,142_10_9.
20142109.0,192.0,142_10_9.
20142111.0,66.0,142_11_1.
20142111.0,73.0,142_11_1.
20142202.0,16.0,142_20_2.
20142202.0,92.0,142_20_2.
20142203.0,51.0,142_20_3.
20142203.0,79.0,142_20_3.
20142203.0,191.0,142_20_3.
20142204.0,170.0,142_20_4.
20142205.0,15.0,142_20_5.
20142205.0,104.0,142_20_5.
20142206.0,21.0,142_20_6.
20142206.0,39.0,142_20_6.
20142206.0,136.0,142_20_6.
20142206.0,141.0,142_20_6.
20142206.0,150.0,142_20_6.
20142206.0,332.0,142_20_6.
20142206.0,344.0,142_20_6.
20142206.0,374.0,142_20_6.
20142207.0,186.0,142_20_7.
20142208.0,38.0,142_20_8.
20142208.0,80.0,142_20_8.
20142208.0,97.0,142_20_8.
20142208.0,136.0,142_20_8.
20142208.0,326.0,142_20_8.
20142209.0,291.0,142_20_9.
20142210.0,240.0,142_21_.
20142210.0,243.0,142_21_.
20142301.0,6.0,142_30_1.
20142301.0,186.0,142_30_1.
20142301.0,204.0,142_30_1.
20142302.0,17.0,142_30_2.
20142302.0,186.0,142_30_2.
20142303.0,67.0,142_30_3.
20142304.0,95.0,142_30_4.
20142304.0,188.0,142_30_4.
20142304.0,230.0,142_30_4.
20142305.0,193.0,142_30_5.
20142307.0,182.0,142_30_7.
20142307.0,186.0,142_30_7.
20142307.0,325.0,142_30_7.
20142309.0,456.0,142_30_9.
20142310.0,197.0,142_31_.
20142311.0,166.0,142_31_1.
20142311.0,229.0,142_31_1.
20142311.0,355.0,142_31_1.
20142401.0,31.0,142_40_1.
20142401.0,84.0,142_40_1.
20142401.0,133.0,142_40_1.
20142401.0,214.0,142_40_1.
20142402.0,41.0,142_40_2.
20142403.0,145.0,142_40_3.
20142404.0,179.0,142_40_4.
20142405.0,145.0,142_40_5.
20142405.0,334.0,142_40_5.
20142406.0,122.0,142_40_6.
20142406.0,328.0,142_40_6.
20142407.0,11.0,142_40_7.
20142407.0,207.0,142_40_7.
20142407.0,239.0,142_40_7.
20142407.0,278.0,142_40_7.
20142408.0,54.0,142_40_8.
20142408.0,71.0,142_40_8.
20142408.0,80.0,142_40_8.
20142408.0,152.0,142_40_8.
20142408.0,174.0,142_40_8.
20142408.0,225.0,142_40_8.
20142501.0,21.0,142_50_1.
20142501.0,159.0,142_50_1.
20142501.0,216.0,142_50_1.
20142501.0,260.0,142_50_1.
20142501.0,276.0,142_50_1.
20142501.0,283.0,142_50_1.
20142501.0,357.0,142_50_1.
20142502.0,124.0,142_50_2.
20142502.0,195.0,142_50_2.
20142503.0,53.0,142_50_3.
20142503.0,290.0,142_50_3.
20142503.0,291.0,142_50_3.
20142504.0,22.0,142_50_4.
20142504.0,158.0,142_50_4.
20142505.0,145.0,142_50_5.
20142506.0,116.0,142_50_6.
20142507.0,43.0,142_50_7.
20142507.0,282.0,142_50_7.
20142508.0,33.0,142_50_8.
20142508.0,59.0,142_50_8.
20142508.0,117.0,142_50_8.
20142508.0,313.0,142_50_8.
20142601.0,15.0,142_60_1.
20142601.0,72.0,142_60_1.
20142601.0,73.0,142_60_1.
20142601.0,92.0,142_60_1.
20142601.0,501.0,142_60_1.
20142603.0,36.0,142_60_3.
20142603.0,168.0,142_60_3.
20142603.0,170.0,142_60_3.
20142603.0,171.0,142_60_3.
20142604.0,78.0,142_60_4.
20142604.0,102.0,142_60_4.
20142604.0,122.0,142_60_4.
20142604.0,123.0,142_60_4.
20142604.0,481.0,142_60_4.
20142604.0,672.0,142_60_4.
20142604.0,745.0,142_60_4.
20142604.0,794.0,142_60_4.
20142604.0,809.0,142_60_4.
20142605.0,6.0,142_60_5.
20142605.0,31.0,142_60_5.
20142605.0,199.0,142_60_5.
20142605.0,234.0,142_60_5.
20142605.0,243.0,142_60_5.
20142606.0,3.0,142_60_6.
20142606.0,61.0,142_60_6.
20142606.0,74.0,142_60_6.
20142606.0,78.0,142_60_6.
20142606.0,110.0,142_60_6.
20142606.0,113.0,142_60_6.
20142606.0,192.0,142_60_6.
20142606.0,220.0,142_60_6.
20142606.0,285.0,142_60_6.
20142606.0,296.0,142_60_6.
20142606.0,312.0,142_60_6.
20142606.0,348.0,142_60_6.
20142606.0,375.0,142_60_6.
20142607.0,8.0,142_60_7.
20142607.0,19.0,142_60_7.
20142607.0,20.0,142_60_7.
20142607.0,50.0,142_60_7.
20142607.0,54.0,142_60_7.
20142607.0,61.0,142_60_7.
20142607.0,65.0,142_60_7.
20142607.0,70.0,142_60_7.
20142607.0,95.0,142_60_7.
20142607.0,116.0,142_60_7.
20142607.0,237.0,142_60_7.
20142607.0,306.0,142_60_7.
20142607.0,333.0,142_60_7.
20142607.0,392.0,142_60_7.
20142701.0,159.0,142_70_1.
20142701.0,218.0,142_70_1.
20142701.0,255.0,142_70_1.
20142701.0,298.0,142_70_1.
20142701.0,312.0,142_70_1.
20142701.0,387.0,142_70_1.
20142701.0,515.0,142_70_1.
20142701.0,571.0,142_70_1.
20142701.0,606.0,142_70_1.
20142702.0,100.0,142_70_2.
20142702.0,102.0,142_70_2.
20142702.0,195.0,142_70_2.
20142702.0,228.0,142_70_2.
20142702.0,445.0,142_70_2.
20142702.0,453.0,142_70_2.
20142702.0,476.0,142_70_2.
20142702.0,550.0,142_70_2.
20142703.0,59.0,142_70_3.
20142703.0,188.0,142_70_3.
20142703.0,218.0,142_70_3.
20142703.0,257.0,142_70_3.
20142703.0,272.0,142_70_3.
20142703.0,282.0,142_70_3.
20142704.0,18.0,142_70_4.
20142704.0,37.0,142_70_4.
20142704.0,143.0,142_70_4.
20142704.0,166.0,142_70_4.
20142704.0,233.0,142_70_4.
20142704.0,246.0,142_70_4.
20142704.0,320.0,142_70_4.
20142705.0,183.0,142_70_5.
20142705.0,193.0,142_70_5.
20142705.0,194.0,142_70_5.
20142705.0,259.0,142_70_5.
20142705.0,450.0,142_70_5.
20142706.0,52.0,142_70_6.
20142707.0,147.0,142_70_7.
20142801.0,98.0,142_80_1.
20142801.0,145.0,142_80_1.
20142801.0,177.0,142_80_1.
20142801.0,265.0,142_80_1.
20142801.0,286.0,142_80_1.
20142802.0,20.0,142_80_2.
20142802.0,81.0,142_80_2.
20142802.0,95.0,142_80_2.
20142802.0,152.0,142_80_2.
20142802.0,158.0,142_80_2.
20142802.0,206.0,142_80_2.
20142802.0,211.0,142_80_2.
20142802.0,216.0,142_80_2.
20142803.0,7.0,142_80_3.
20142803.0,41.0,142_80_3.
20142803.0,72.0,142_80_3.
20142803.0,110.0,142_80_3.
20142803.0,135.0,142_80_3.
20142803.0,154.0,142_80_3.
20142803.0,177.0,142_80_3.
20142803.0,223.0,142_80_3.
20142804.0,2.0,142_80_4.
20142804.0,184.0,142_80_4.
20142804.0,234.0,142_80_4.
20142804.0,248.0,142_80_4.
20142804.0,269.0,142_80_4.
20142805.0,68.0,142_80_5.
20142805.0,142.0,142_80_5.
20142805.0,171.0,142_80_5.
20142805.0,177.0,142_80_5.
20142806.0,33.0,142_80_6.
20142806.0,57.0,142_80_6.
20142806.0,60.0,142_80_6.
20142806.0,68.0,142_80_6.
20142806.0,87.0,142_80_6.
20142806.0,105.0,142_80_6.
20142806.0,114.0,142_80_6.
20142806.0,176.0,142_80_6.
20142806.0,325.0,142_80_6.
20142806.0,378.0,142_80_6.
20142806.0,405.0,142_80_6.
20142807.0,114.0,142_80_7.
20142807.0,187.0,142_80_7.
20142807.0,197.0,142_80_7.
20142807.0,199.0,142_80_7.
20142807.0,324.0,142_80_7.
20142807.0,361.0,142_80_7.
20142808.0,46.0,142_80_8.
20142809.0,60.0,142_80_9.
20142809.0,111.0,142_80_9.
20142809.0,188.0,142_80_9.
20142809.0,190.0,142_80_9.
20142809.0,199.0,142_80_9.
20142810.0,80.0,142_81_.
20142810.0,121.0,142_81_.
20142810.0,123.0,142_81_.
20142810.0,124.0,142_81_.
20142810.0,136.0,142_81_.
20142810.0,138.0,142_81_.
20142810.0,139.0,142_81_.
20142810.0,149.0,142_81_.
20142810.0,212.0,142_81_.
20142810.0,345.0,142_81_.
20142810.0,349.0,142_81_.
20142811.0,91.0,142_81_1.
20142811.0,99.0,142_81_1.
20142811.0,110.0,142_81_1.
20142811.0,132.0,142_81_1.
20142811.0,133.0,142_81_1.
20142811.0,151.0,142_81_1.
20142811.0,244.0,142_81_1.
20142811.0,269.0,142_81_1.
20142811.0,272.0,142_81_1.
20142811.0,276.0,142_81_1.
20142811.0,306.0,142_81_1.
20142811.0,315.0,142_81_1.
20142811.0,320.0,142_81_1.
20142811.0,323.0,142_81_1.
20142811.0,334.0,142_81_1.
20142811.0,354.0,142_81_1.
20142811.0,360.0,142_81_1.
20142811.0,369.0,142_81_1.
20142811.0,370.0,142_81_1.
20142812.0,61.0,142_81_2.
20142812.0,93.0,142_81_2.
20142812.0,98.0,142_81_2.
20142812.0,130.0,142_81_2.
20142812.0,178.0,142_81_2.
20142812.0,183.0,142_81_2.
20142901.0,143.0,142_90_1.
20142901.0,173.0,142_90_1.
20142901.0,196.0,142_90_1.
20142901.0,198.0,142_90_1.
20142903.0,75.0,142_90_3.
20142903.0,126.0,142_90_3.
20142903.0,127.0,142_90_3.
20142903.0,149.0,142_90_3.
20142903.0,174.0,142_90_3.
20142904.0,91.0,142_90_4.
20142904.0,102.0,142_90_4.
20142904.0,114.0,142_90_4.
20142904.0,117.0,142_90_4.
20142904.0,120.0,142_90_4.
20142904.0,133.0,142_90_4.
20142904.0,139.0,142_90_4.
20142904.0,151.0,142_90_4.
20142904.0,160.0,142_90_4.
20142904.0,270.0,142_90_4.
20142904.0,281.0,142_90_4.
20142904.0,288.0,142_90_4.
20142904.0,289.0,142_90_4.
20142904.0,292.0,142_90_4.
20142904.0,310.0,142_90_4.
20142904.0,337.0,142_90_4.
20142905.0,262.0,142_90_5.
20142906.0,62.0,142_90_6.
20142906.0,159.0,142_90_6.
20142906.0,220.0,142_90_6.
20142907.0,38.0,142_90_7.
20142907.0,47.0,142_90_7.
20142907.0,79.0,142_90_7.
20142907.0,101.0,142_90_7.
20142907.0,315.0,142_90_7.
20142908.0,2.0,142_90_8.
20142908.0,192.0,142_90_8.
20142908.0,213.0,142_90_8.
20142909.0,42.0,142_90_9.
20142909.0,89.0,142_90_9.
20142909.0,120.0,142_90_9.
20142909.0,133.0,142_90_9.
20142909.0,140.0,142_90_9.
20142909.0,144.0,142_90_9.
20142909.0,154.0,142_90_9.
20142909.0,177.0,142_90_9.
20142909.0,276.0,142_90_9.
20142909.0,301.0,142_90_9.
20142909.0,309.0,142_90_9.
20142909.0,336.0,142_90_9.
20142910.0,5.0,142_91_.
20142910.0,54.0,142_91_.
20142910.0,56.0,142_91_.
20142910.0,118.0,142_91_.
20142910.0,209.0,142_91_.
20142910.0,231.0,142_91_.
20142910.0,233.0,142_91_.
20142910.0,246.0,142_91_.
20142910.0,251.0,142_91_.
20142910.0,296.0,142_91_.
20142910.0,298.0,142_91_.
20142910.0,311.0,142_91_.
20142910.0,320.0,142_91_.
20142910.0,331.0,142_91_.
20142911.0,5.0,142_91_1.
20142911.0,54.0,142_91_1.
20142911.0,55.0,142_91_1.
20142911.0,137.0,142_91_1.
20142911.0,155.0,142_91_1.
20142911.0,165.0,142_91_1.
20142911.0,171.0,142_91_1.
20142911.0,216.0,142_91_1.
20142911.0,238.0,142_91_1.
20142911.0,273.0,142_91_1.
20143001.0,3.0,143__1.
20143001.0,6.0,143__1.
20143001.0,39.0,143__1.
20143001.0,44.0,143__1.
20143001.0,50.0,143__1.
20143001.0,60.0,143__1.
20143001.0,64.0,143__1.
20143001.0,67.0,143__1.
20143001.0,95.0,143__1.
20143001.0,97.0,143__1.
20143001.0,106.0,143__1.
20143001.0,115.0,143__1.
20143001.0,116.0,143__1.
20143001.0,117.0,143__1.
20143001.0,123.0,143__1.
20143001.0,124.0,143__1.
20143001.0,127.0,143__1.
20143001.0,131.0,143__1.
20143001.0,135.0,143__1.
20143001.0,156.0,143__1.
20143001.0,176.0,143__1.
20143001.0,184.0,143__1.
20143001.0,192.0,143__1.
20143001.0,252.0,143__1.
20143002.0,13.0,143__2.
20143002.0,41.0,143__2.
20143002.0,52.0,143__2.
20143002.0,87.0,143__2.
20143002.0,90.0,143__2.
20143002.0,202.0,143__2.
20143002.0,204.0,143__2.
20143002.0,233.0,143__2.
20143002.0,236.0,143__2.
20143002.0,261.0,143__2.
20143002.0,325.0,143__2.
20143002.0,337.0,143__2.
20143002.0,338.0,143__2.
20143002.0,340.0,143__2.
20143002.0,343.0,143__2.
20143002.0,353.0,143__2.
20143002.0,414.0,143__2.
20143002.0,423.0,143__2.
20143003.0,2.0,143__3.
20143003.0,13.0,143__3.
20143003.0,17.0,143__3.
20143003.0,45.0,143__3.
20143003.0,49.0,143__3.
20143003.0,50.0,143__3.
20143003.0,51.0,143__3.
20143003.0,56.0,143__3.
20143003.0,336.0,143__3.
20143003.0,359.0,143__3.
20143003.0,360.0,143__3.
20143003.0,376.0,143__3.
20143003.0,382.0,143__3.
20143003.0,387.0,143__3.
20143003.0,390.0,143__3.
20143004.0,33.0,143__4.
20143004.0,55.0,143__4.
20143004.0,58.0,143__4.
20143004.0,177.0,143__4.
20143005.0,2.0,143__5.
20143005.0,14.0,143__5.
20143005.0,16.0,143__5.
20143005.0,18.0,143__5.
20143005.0,19.0,143__5.
20143005.0,20.0,143__5.
20143005.0,22.0,143__5.
20143005.0,23.0,143__5.
20143005.0,26.0,143__5.
20143005.0,35.0,143__5.
20143005.0,36.0,143__5.
20143005.0,40.0,143__5.
20143005.0,42.0,143__5.
20143005.0,43.0,143__5.
20143005.0,45.0,143__5.
20143005.0,49.0,143__5.
20143005.0,53.0,143__5.
20143005.0,74.0,143__5.
20143005.0,76.0,143__5.
20143005.0,82.0,143__5.
20143005.0,84.0,143__5.
20143005.0,86.0,143__5.
20143005.0,95.0,143__5.
20143005.0,97.0,143__5.
20143005.0,106.0,143__5.
20143005.0,124.0,143__5.
20143005.0,129.0,143__5.
20143005.0,130.0,143__5.
20143005.0,182.0,143__5.
20143005.0,192.0,143__5.
20143005.0,194.0,143__5.
20143005.0,202.0,143__5.
20143005.0,260.0,143__5.
20143005.0,319.0,143__5.
20143005.0,327.0,143__5.
20143005.0,340.0,143__5.
20143005.0,375.0,143__5.
20143006.0,1.0,143__6.
20143006.0,14.0,143__6.
20143006.0,92.0,143__6.
20143006.0,133.0,143__6.
20143006.0,189.0,143__6.
20143006.0,203.0,143__6.
20143006.0,210.0,143__6.
20143007.0,13.0,143__7.
20143007.0,26.0,143__7.
20143007.0,33.0,143__7.
20143007.0,65.0,143__7.
20143008.0,1.0,143__8.
20143008.0,32.0,143__8.
20143008.0,40.0,143__8.
20143008.0,41.0,143__8.
20143008.0,42.0,143__8.
20143008.0,57.0,143__8.
20143008.0,58.0,143__8.
20143008.0,59.0,143__8.
20143008.0,60.0,143__8.
20143008.0,69.0,143__8.
20143008.0,82.0,143__8.
20143008.0,88.0,143__8.
20143008.0,89.0,143__8.
20143008.0,98.0,143__8.
20143008.0,100.0,143__8.
20143008.0,103.0,143__8.
20143008.0,110.0,143__8.
20143008.0,118.0,143__8.
20143008.0,122.0,143__8.
20143008.0,126.0,143__8.
20143008.0,131.0,143__8.
20143008.0,134.0,143__8.
20143008.0,151.0,143__8.
20143008.0,156.0,143__8.
20143008.0,170.0,143__8.
20143008.0,187.0,143__8.
20143008.0,192.0,143__8.
20143008.0,200.0,143__8.
20143008.0,201.0,143__8.
20143008.0,221.0,143__8.
20143008.0,222.0,143__8.
20143008.0,230.0,143__8.
20143008.0,239.0,143__8.
20143008.0,249.0,143__8.
20143008.0,334.0,143__8.
20143008.0,440.0,143__8.
20143008.0,487.0,143__8.
20143008.0,529.0,143__8.
20143008.0,534.0,143__8.
20143008.0,543.0,143__8.
20143008.0,574.0,143__8.
20143008.0,581.0,143__8.
20143008.0,586.0,143__8.
20143008.0,597.0,143__8.
20143008.0,615.0,143__8.
20143008.0,638.0,143__8.
20143008.0,643.0,143__8.
20143008.0,645.0,143__8.
20143009.0,31.0,143__9.
20143009.0,50.0,143__9.
20143009.0,56.0,143__9.
20143009.0,57.0,143__9.
20143009.0,58.0,143__9.
20143009.0,62.0,143__9.
20143009.0,73.0,143__9.
20143009.0,74.0,143__9.
20143009.0,87.0,143__9.
20143009.0,88.0,143__9.
20143009.0,90.0,143__9.
20143009.0,107.0,143__9.
20143009.0,111.0,143__9.
20143009.0,132.0,143__9.
20143009.0,133.0,143__9.
20143009.0,156.0,143__9.
20143009.0,157.0,143__9.
20143009.0,176.0,143__9.
20143009.0,205.0,143__9.
20143009.0,258.0,143__9.
20143009.0,272.0,143__9.
20143009.0,340.0,143__9.
20143009.0,404.0,143__9.
20143009.0,418.0,143__9.
20143009.0,476.0,143__9.
20143009.0,484.0,143__9.
20143009.0,493.0,143__9.
20143009.0,497.0,143__9.
20143009.0,501.0,143__9.
20143009.0,519.0,143__9.
20143009.0,524.0,143__9.
20143009.0,562.0,143__9.
20143009.0,566.0,143__9.
20143009.0,572.0,143__9.
20143009.0,577.0,143__9.
20143101.0,3.0,143_10_1.
20143101.0,6.0,143_10_1.
20143101.0,10.0,143_10_1.
20143101.0,12.0,143_10_1.
20143101.0,35.0,143_10_1.
20143101.0,53.0,143_10_1.
20143101.0,56.0,143_10_1.
20143101.0,57.0,143_10_1.
20143101.0,58.0,143_10_1.
20143101.0,61.0,143_10_1.
20143101.0,63.0,143_10_1.
20143101.0,69.0,143_10_1.
20143101.0,70.0,143_10_1.
20143101.0,71.0,143_10_1.
20143101.0,76.0,143_10_1.
20143101.0,77.0,143_10_1.
20143101.0,85.0,143_10_1.
20143101.0,140.0,143_10_1.
20143101.0,141.0,143_10_1.
20143101.0,142.0,143_10_1.
20143101.0,144.0,143_10_1.
20143101.0,145.0,143_10_1.
20143101.0,146.0,143_10_1.
20143101.0,154.0,143_10_1.
20143101.0,157.0,143_10_1.
20143101.0,162.0,143_10_1.
20143101.0,164.0,143_10_1.
20143101.0,168.0,143_10_1.
20143101.0,180.0,143_10_1.
20143101.0,185.0,143_10_1.
20143101.0,186.0,143_10_1.
20143101.0,191.0,143_10_1.
20143101.0,193.0,143_10_1.
20143101.0,194.0,143_10_1.
20143101.0,195.0,143_10_1.
20143101.0,198.0,143_10_1.
20143101.0,200.0,143_10_1.
20143101.0,203.0,143_10_1.
20143101.0,204.0,143_10_1.
20143101.0,208.0,143_10_1.
20143102.0,2.0,143_10_2.
20143102.0,20.0,143_10_2.
20143102.0,26.0,143_10_2.
20143102.0,36.0,143_10_2.
20143102.0,102.0,143_10_2.
20143102.0,108.0,143_10_2.
20143102.0,110.0,143_10_2.
20143102.0,132.0,143_10_2.
20143102.0,138.0,143_10_2.
20143102.0,143.0,143_10_2.
20143102.0,170.0,143_10_2.
20143102.0,181.0,143_10_2.
20143102.0,192.0,143_10_2.
20143102.0,193.0,143_10_2.
20143102.0,205.0,143_10_2.
20143102.0,210.0,143_10_2.
20143102.0,214.0,143_10_2.
20143102.0,216.0,143_10_2.
20143102.0,219.0,143_10_2.
20143102.0,225.0,143_10_2.
20143102.0,227.0,143_10_2.
20143102.0,239.0,143_10_2.
20143102.0,242.0,143_10_2.
20143102.0,246.0,143_10_2.
20143102.0,247.0,143_10_2.
20143102.0,254.0,143_10_2.
20143102.0,259.0,143_10_2.
20143102.0,265.0,143_10_2.
20143102.0,272.0,143_10_2.
20143102.0,275.0,143_10_2.
20143102.0,302.0,143_10_2.
20143102.0,306.0,143_10_2.
20143102.0,318.0,143_10_2.
20143103.0,84.0,143_10_3.
20143103.0,109.0,143_10_3.
20143103.0,123.0,143_10_3.
20143103.0,140.0,143_10_3.
20143103.0,146.0,143_10_3.
20143103.0,149.0,143_10_3.
20143103.0,150.0,143_10_3.
20143103.0,168.0,143_10_3.
20143103.0,176.0,143_10_3.
20143103.0,221.0,143_10_3.
20143103.0,224.0,143_10_3.
20143103.0,237.0,143_10_3.
20143103.0,248.0,143_10_3.
20143103.0,257.0,143_10_3.
20143103.0,260.0,143_10_3.
20143103.0,263.0,143_10_3.
20143103.0,270.0,143_10_3.
20143103.0,272.0,143_10_3.
20143104.0,12.0,143_10_4.
20143104.0,26.0,143_10_4.
20143104.0,74.0,143_10_4.
20143104.0,121.0,143_10_4.
20143104.0,125.0,143_10_4.
20143104.0,135.0,143_10_4.
20143104.0,142.0,143_10_4.
20143104.0,145.0,143_10_4.
20143104.0,158.0,143_10_4.
20143104.0,172.0,143_10_4.
20143104.0,181.0,143_10_4.
20143104.0,196.0,143_10_4.
20143104.0,203.0,143_10_4.
20143104.0,204.0,143_10_4.
20143104.0,209.0,143_10_4.
20143104.0,212.0,143_10_4.
20143104.0,213.0,143_10_4.
20143104.0,214.0,143_10_4.
20143104.0,216.0,143_10_4.
20143104.0,217.0,143_10_4.
20143104.0,219.0,143_10_4.
20143104.0,221.0,143_10_4.
20143104.0,226.0,143_10_4.
20143104.0,228.0,143_10_4.
20143104.0,231.0,143_10_4.
20143104.0,239.0,143_10_4.
20143104.0,242.0,143_10_4.
20143104.0,243.0,143_10_4.
20143105.0,17.0,143_10_5.
20143105.0,25.0,143_10_5.
20143105.0,31.0,143_10_5.
20143105.0,35.0,143_10_5.
20143105.0,36.0,143_10_5.
20143105.0,41.0,143_10_5.
20143105.0,43.0,143_10_5.
20143105.0,45.0,143_10_5.
20143105.0,53.0,143_10_5.
20143105.0,60.0,143_10_5.
20143105.0,66.0,143_10_5.
20143105.0,68.0,143_10_5.
20143105.0,70.0,143_10_5.
20143105.0,71.0,143_10_5.
20143105.0,72.0,143_10_5.
20143105.0,74.0,143_10_5.
20143105.0,93.0,143_10_5.
20143105.0,94.0,143_10_5.
20143105.0,168.0,143_10_5.
20143105.0,174.0,143_10_5.
20143105.0,178.0,143_10_5.
20143105.0,186.0,143_10_5.
20143105.0,189.0,143_10_5.
